survey,iso_code3,country,year,group,category,adjustment,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2
DHS,IDN,Indonesia,2012,total,total,1,95.24084,77.16795,50.65161
DHS,IDN,Indonesia,2012,wealth,quintile 1,1,87.08753,51.01188,21.75807
DHS,IDN,Indonesia,2012,wealth,quintile 2,1,94.86451,66.84391,34.50936
DHS,IDN,Indonesia,2012,wealth,quintile 3,1,95.79866,80.02085,47.16888
DHS,IDN,Indonesia,2012,wealth,quintile 4,1,98.32223,87.8,64.4408
DHS,IDN,Indonesia,2012,wealth,quintile 5,1,99.13266,93.67136,82.91701
MICS,IRQ,Iraq,2000,location,rural,0,38.50016,11.13064,7.689568
MICS,IRQ,Iraq,2000,location,urban,0,63.47551,32.0835,21.87947
MICS,IRQ,Iraq,2000,poorest by sex,poorest female,0,23.01034,2.394973,1.685469
MICS,IRQ,Iraq,2000,poorest by sex,poorest male,0,38.89887,11.95202,8.521852
MICS,IRQ,Iraq,2000,sex,female,0,52.13792,23.20284,16.35104
MICS,IRQ,Iraq,2000,sex,male,0,58.89565,28.13885,19.06257
MICS,IRQ,Iraq,2000,total,total,0,55.59816,25.74976,17.70258
MICS,IRQ,Iraq,2000,wealth,quintile 1,0,31.47371,7.456897,5.068026
MICS,IRQ,Iraq,2000,wealth,quintile 2,0,48.47351,19.77205,12.52438
MICS,IRQ,Iraq,2000,wealth,quintile 3,0,56.70407,23.72363,16.50352
MICS,IRQ,Iraq,2000,wealth,quintile 4,0,72.15083,36.84378,24.21388
MICS,IRQ,Iraq,2000,wealth,quintile 5,0,73.61871,45.04836,31.12636
MICS,IRQ,Iraq,2006,location,rural,0,46.47612,17.39701,9.626904
MICS,IRQ,Iraq,2006,location,urban,0,66.93544,37.9238,24.06452
MICS,IRQ,Iraq,2006,sex,female,0,56.53543,26.67733,18.41389
MICS,IRQ,Iraq,2006,sex,male,0,62.65068,34.51948,19.58486
MICS,IRQ,Iraq,2006,total,total,0,59.633,30.66252,19.02657
MICS,IRQ,Iraq,2011,location,rural,1,51.14688,21.30499,9.156392
MICS,IRQ,Iraq,2011,location,urban,1,72.92101,40.65739,22.78541
MICS,IRQ,Iraq,2011,poorest by sex,poorest female,1,28.89324,6.669065,3.552571
MICS,IRQ,Iraq,2011,poorest by sex,poorest male,1,50.2022,17.42756,6.303684
MICS,IRQ,Iraq,2011,sex,female,1,62.34439,34.67717,18.29678
MICS,IRQ,Iraq,2011,sex,male,1,69.63876,34.98516,19.76234
MICS,IRQ,Iraq,2011,total,total,1,66.0845,34.83917,19.0582
MICS,IRQ,Iraq,2011,wealth,quintile 1,1,39.6655,12.3207,4.921489
MICS,IRQ,Iraq,2011,wealth,quintile 2,1,58.98204,23.24682,8.294333
MICS,IRQ,Iraq,2011,wealth,quintile 3,1,65.29908,28.4317,12.37248
MICS,IRQ,Iraq,2011,wealth,quintile 4,1,76.4351,38.47139,18.71839
MICS,IRQ,Iraq,2011,wealth,quintile 5,1,88.33876,65.0291,41.19654
MICS,JAM,Jamaica,2005,location,rural,0,99.15731,95.11028,72.60588
MICS,JAM,Jamaica,2005,location,urban,0,98.8739,98.12753,81.32879
MICS,JAM,Jamaica,2005,sex,female,0,99.39017,97.15459,81.91519
MICS,JAM,Jamaica,2005,sex,male,0,98.66815,96.58922,75.01363
MICS,JAM,Jamaica,2005,total,total,0,98.9929,96.87084,78.12127
MICS,JAM,Jamaica,2011,location,rural,1,99.6586,96.15449,77.74688
MICS,JAM,Jamaica,2011,location,urban,1,99.37474,97.35461,82.46263
MICS,JAM,Jamaica,2011,poorest by sex,poorest female,1,98.3354,92.03471,56.04158
MICS,JAM,Jamaica,2011,poorest by sex,poorest male,1,97.84827,91.91557,58.08137
MICS,JAM,Jamaica,2011,sex,female,1,99.60497,97.01625,82.27563
MICS,JAM,Jamaica,2011,sex,male,1,99.42062,96.58831,78.7513
MICS,JAM,Jamaica,2011,total,total,1,99.51092,96.79608,80.47997
MICS,JAM,Jamaica,2011,wealth,quintile 1,1,98.05724,91.96861,57.16046
MICS,JAM,Jamaica,2011,wealth,quintile 2,1,99.82522,98.42912,80.1684
MICS,JAM,Jamaica,2011,wealth,quintile 3,1,99.8606,97.20177,80.31805
MICS,JAM,Jamaica,2011,wealth,quintile 4,1,100,98.01125,88.831
MICS,JAM,Jamaica,2011,wealth,quintile 5,1,100,97.807,97.29948
DHS,JOR,Jordan,2002,location,rural,1,98.55899,87.45023,46.30742
DHS,JOR,Jordan,2002,location,urban,1,97.99373,86.04193,56.8983
DHS,JOR,Jordan,2002,sex,female,1,98.0789,87.54064,60.87489
DHS,JOR,Jordan,2002,sex,male,1,98.17476,85.25784,48.88493
DHS,JOR,Jordan,2002,total,total,1,98.12672,86.33103,54.7
DHS,JOR,Jordan,2007,location,rural,1,97.73633,89.55244,50.32765
DHS,JOR,Jordan,2007,location,urban,1,97.49366,88.43607,59.23336
DHS,JOR,Jordan,2007,poorest by sex,poorest female,1,96.32721,75.61277,37.40008
DHS,JOR,Jordan,2007,poorest by sex,poorest male,1,95.2621,74.58485,28.92128
DHS,JOR,Jordan,2007,sex,female,1,98.23209,89.62074,63.87113
DHS,JOR,Jordan,2007,sex,male,1,96.84469,87.7772,51.8503
DHS,JOR,Jordan,2007,total,total,1,97.53692,88.64211,57.59157
DHS,JOR,Jordan,2007,wealth,quintile 1,1,95.82404,75.05367,33.01316
DHS,JOR,Jordan,2007,wealth,quintile 2,1,95.82787,86.1012,45.77192
DHS,JOR,Jordan,2007,wealth,quintile 3,1,97.54769,91.72405,55.67091
DHS,JOR,Jordan,2007,wealth,quintile 4,1,99.70866,92.27182,62.40553
DHS,JOR,Jordan,2007,wealth,quintile 5,1,98.04367,93.49,79.32703
DHS,JOR,Jordan,2012,location,rural,0,98.41206,92.49208,58.43232
DHS,JOR,Jordan,2012,location,urban,0,97.44876,88.03748,59.00364
DHS,JOR,Jordan,2012,poorest by sex,poorest female,0,97.27632,82.26151,48.47817
DHS,JOR,Jordan,2012,poorest by sex,poorest male,0,92.57242,72.71101,26.28527
DHS,JOR,Jordan,2012,sex,female,0,98.24548,91.62889,67.21008
DHS,JOR,Jordan,2012,sex,male,0,97.06211,86.09441,51.07414
DHS,JOR,Jordan,2012,total,total,0,97.6189,88.80703,58.9079
DHS,JOR,Jordan,2012,wealth,quintile 1,0,94.76865,76.85208,36.17153
DHS,JOR,Jordan,2012,wealth,quintile 2,0,97.9097,85.07947,43.63659
DHS,JOR,Jordan,2012,wealth,quintile 3,0,97.87683,89.72811,57.73589
DHS,JOR,Jordan,2012,wealth,quintile 4,0,99.01806,94.82453,69.9093
DHS,JOR,Jordan,2012,wealth,quintile 5,0,99.06483,97.50697,79.62943
MICS,KAZ,Kazakhstan,2006,location,rural,0,99.44707,98.7909,89.37706
MICS,KAZ,Kazakhstan,2006,location,urban,0,99.50173,99.29076,93.22078
MICS,KAZ,Kazakhstan,2006,poorest by sex,poorest female,0,99.69786,98.8492,85.68719
MICS,KAZ,Kazakhstan,2006,poorest by sex,poorest male,0,99.3468,99.32086,88.63121
MICS,KAZ,Kazakhstan,2006,sex,female,0,99.64383,99.20483,93.0298
MICS,KAZ,Kazakhstan,2006,sex,male,0,99.31659,98.97971,90.30295
MICS,KAZ,Kazakhstan,2006,total,total,0,99.47465,99.08626,91.61791
MICS,KAZ,Kazakhstan,2006,wealth,quintile 1,0,99.51163,99.10319,87.18598
MICS,KAZ,Kazakhstan,2006,wealth,quintile 2,0,99.20059,98.65707,88.2364
MICS,KAZ,Kazakhstan,2006,wealth,quintile 3,0,99.48434,98.75671,92.15997
MICS,KAZ,Kazakhstan,2006,wealth,quintile 4,0,99.8912,99.19129,94.83074
MICS,KAZ,Kazakhstan,2006,wealth,quintile 5,0,99.38944,99.57995,95.4778
MICS,KAZ,Kazakhstan,2010,location,rural,1,99.73869,98.86721,90.19172
MICS,KAZ,Kazakhstan,2010,location,urban,1,99.73875,99.04812,93.72281
MICS,KAZ,Kazakhstan,2010,poorest by sex,poorest female,1,100,98.81347,88.87905
MICS,KAZ,Kazakhstan,2010,poorest by sex,poorest male,1,99.04718,97.11054,86.29861
MICS,KAZ,Kazakhstan,2010,sex,female,1,99.9407,99.61208,93.53797
MICS,KAZ,Kazakhstan,2010,sex,male,1,99.5507,98.38606,90.95057
MICS,KAZ,Kazakhstan,2010,total,total,1,99.73872,98.97498,92.23182
MICS,KAZ,Kazakhstan,2010,wealth,quintile 1,1,99.52422,97.8848,87.46954
MICS,KAZ,Kazakhstan,2010,wealth,quintile 2,1,99.85534,98.69276,90.61565
MICS,KAZ,Kazakhstan,2010,wealth,quintile 3,1,99.44604,99.17749,91.6804
MICS,KAZ,Kazakhstan,2010,wealth,quintile 4,1,100,99.28112,94.02374
MICS,KAZ,Kazakhstan,2010,wealth,quintile 5,1,100,99.71171,96.23782
MICS,KAZ,Kazakhstan,2015,location,rural,0,99.8926,99.68812,92.02296
MICS,KAZ,Kazakhstan,2015,location,urban,0,99.85341,99.78679,95.43839
MICS,KAZ,Kazakhstan,2015,poorest by sex,poorest female,0,100,98.82462,88.46658
MICS,KAZ,Kazakhstan,2015,poorest by sex,poorest male,0,100,99.69059,88.5912
MICS,KAZ,Kazakhstan,2015,sex,female,0,99.94193,99.65527,94.98001
MICS,KAZ,Kazakhstan,2015,sex,male,0,99.81244,99.82482,92.96993
MICS,KAZ,Kazakhstan,2015,total,total,0,99.87464,99.74624,93.91117
MICS,KAZ,Kazakhstan,2015,wealth,quintile 1,0,100,99.34096,88.53806
MICS,KAZ,Kazakhstan,2015,wealth,quintile 2,0,99.85563,99.86646,92.50044
MICS,KAZ,Kazakhstan,2015,wealth,quintile 3,0,99.86846,99.9129,94.64771
MICS,KAZ,Kazakhstan,2015,wealth,quintile 4,0,100,99.61549,94.79501
MICS,KAZ,Kazakhstan,2015,wealth,quintile 5,0,99.61292,99.91386,98.24375
MICS,KEN,Kenya,2000,location,rural,1,59.14389,36.97432,18.88015
MICS,KEN,Kenya,2000,location,urban,1,82.25347,70.79291,38.74066
MICS,KEN,Kenya,2000,poorest by sex,poorest female,1,41.37537,21.65816,6.304092
MICS,KEN,Kenya,2000,poorest by sex,poorest male,1,39.89354,23.30423,7.026415
MICS,KEN,Kenya,2000,sex,female,1,67.32449,47.79735,23.15718
MICS,KEN,Kenya,2000,sex,male,1,58.68854,40.30931,27.25885
MICS,KEN,Kenya,2000,total,total,1,63.10976,44.41155,24.65542
MICS,KEN,Kenya,2000,wealth,quintile 1,1,40.61252,22.45966,6.621978
MICS,KEN,Kenya,2000,wealth,quintile 2,1,57.34951,35.15681,14.55631
MICS,KEN,Kenya,2000,wealth,quintile 3,1,66.4988,38.64426,17.61525
MICS,KEN,Kenya,2000,wealth,quintile 4,1,77.35838,56.1306,31.05548
MICS,KEN,Kenya,2000,wealth,quintile 5,1,80.92574,72.42223,49.62423
DHS,KEN,Kenya,2003,location,rural,0,52.38509,32.05386,18.22246
DHS,KEN,Kenya,2003,location,urban,0,71.18419,62.12915,40.20634
DHS,KEN,Kenya,2003,poorest by sex,poorest female,0,32.08315,12.45121,1.879388
DHS,KEN,Kenya,2003,poorest by sex,poorest male,0,26.39594,12.5649,11.22456
DHS,KEN,Kenya,2003,sex,female,0,58.60131,40.6006,22.97299
DHS,KEN,Kenya,2003,sex,male,0,52.15145,34.53988,26.573
DHS,KEN,Kenya,2003,total,total,0,55.18279,37.53115,24.70011
DHS,KEN,Kenya,2003,wealth,quintile 1,0,28.9483,12.51046,6.516895
DHS,KEN,Kenya,2003,wealth,quintile 2,0,49.7252,29.32552,11.00715
DHS,KEN,Kenya,2003,wealth,quintile 3,0,58.19842,32.80984,14.69553
DHS,KEN,Kenya,2003,wealth,quintile 4,0,68.07381,46.98766,27.54479
DHS,KEN,Kenya,2003,wealth,quintile 5,0,78.37828,67.56985,43.66517
DHS,KEN,Kenya,2009,location,rural,1,76.89919,57.68194,22.80053
DHS,KEN,Kenya,2009,location,urban,1,87.1231,76.58765,52.76976
DHS,KEN,Kenya,2009,poorest by sex,poorest female,1,55.29663,32.4938,2.647256
DHS,KEN,Kenya,2009,poorest by sex,poorest male,1,59.85287,33.82306,10.94532
DHS,KEN,Kenya,2009,sex,female,1,81.89836,62.83171,28.47834
DHS,KEN,Kenya,2009,sex,male,1,74.97364,59.7528,34.04493
DHS,KEN,Kenya,2009,total,total,1,78.43454,61.24576,31.06575
DHS,KEN,Kenya,2009,wealth,quintile 1,1,57.62935,33.15288,6.238443
DHS,KEN,Kenya,2009,wealth,quintile 2,1,75.0947,54.99377,12.70786
DHS,KEN,Kenya,2009,wealth,quintile 3,1,83.63112,59.51367,24.11664
DHS,KEN,Kenya,2009,wealth,quintile 4,1,88.52525,70.47282,37.05539
DHS,KEN,Kenya,2009,wealth,quintile 5,1,89.82367,84.80656,53.09655
DHS,KEN,Kenya,2014,location,rural,1,81.12985,64.69672,29.43458
DHS,KEN,Kenya,2014,location,urban,1,91.9483,82.67728,56.45652
DHS,KEN,Kenya,2014,poorest by sex,poorest female,1,65.33229,42.65427,6.513753
DHS,KEN,Kenya,2014,poorest by sex,poorest male,1,61.37722,40.93307,16.60727
DHS,KEN,Kenya,2014,sex,female,1,86.92873,74.89953,39.06395
DHS,KEN,Kenya,2014,sex,male,1,81.44463,66.09058,46.02232
DHS,KEN,Kenya,2014,total,total,1,84.14092,70.51127,42.32334
DHS,KEN,Kenya,2014,wealth,quintile 1,1,63.13889,41.72228,11.17365
DHS,KEN,Kenya,2014,wealth,quintile 2,1,80.37177,59.40953,21.57345
DHS,KEN,Kenya,2014,wealth,quintile 3,1,88.47791,73.3331,33.19654
DHS,KEN,Kenya,2014,wealth,quintile 4,1,93.16161,82.96194,49.60619
DHS,KEN,Kenya,2014,wealth,quintile 5,1,96.54153,92.15058,70.69933
MICS,KGZ,Kyrgyzstan,2005,location,rural,1,99.80318,94.68571,76.72166
MICS,KGZ,Kyrgyzstan,2005,location,urban,1,99.47433,98.0058,83.71719
MICS,KGZ,Kyrgyzstan,2005,poorest by sex,poorest female,1,100,98.48129,77.49769
MICS,KGZ,Kyrgyzstan,2005,poorest by sex,poorest male,1,100,93.34901,74.17989
MICS,KGZ,Kyrgyzstan,2005,sex,female,1,99.69691,97.0599,81.44413
MICS,KGZ,Kyrgyzstan,2005,sex,male,1,99.69625,94.30334,76.83772
MICS,KGZ,Kyrgyzstan,2005,total,total,1,99.69659,96.00557,79.50833
MICS,KGZ,Kyrgyzstan,2005,wealth,quintile 1,1,100,95.87126,75.98081
MICS,KGZ,Kyrgyzstan,2005,wealth,quintile 2,1,99.53469,96.75343,75.00756
MICS,KGZ,Kyrgyzstan,2005,wealth,quintile 3,1,99.64249,92.79026,76.72002
MICS,KGZ,Kyrgyzstan,2005,wealth,quintile 4,1,99.72326,94.94925,77.79235
MICS,KGZ,Kyrgyzstan,2005,wealth,quintile 5,1,99.53979,99.5677,90.58067
DHS,KGZ,Kyrgyzstan,2012,location,rural,1,99.6196,95.70812,82.96288
DHS,KGZ,Kyrgyzstan,2012,location,urban,1,99.49416,98.14584,89.37665
DHS,KGZ,Kyrgyzstan,2012,poorest by sex,poorest female,1,100,97.73301,90.10278
DHS,KGZ,Kyrgyzstan,2012,poorest by sex,poorest male,1,99.8176,98.52466,87.40871
DHS,KGZ,Kyrgyzstan,2012,sex,female,1,99.66872,97.38261,87.18857
DHS,KGZ,Kyrgyzstan,2012,sex,male,1,99.48301,95.77522,82.88077
DHS,KGZ,Kyrgyzstan,2012,total,total,1,99.58288,96.64978,85.28571
DHS,KGZ,Kyrgyzstan,2012,wealth,quintile 1,1,99.91216,98.1449,88.85876
DHS,KGZ,Kyrgyzstan,2012,wealth,quintile 2,1,99.05465,97.03798,84.8765
DHS,KGZ,Kyrgyzstan,2012,wealth,quintile 3,1,100,95.16791,77.01649
DHS,KGZ,Kyrgyzstan,2012,wealth,quintile 4,1,99.42246,93.17094,78.59668
DHS,KGZ,Kyrgyzstan,2012,wealth,quintile 5,1,99.5099,98.67192,93.72601
MICS,KGZ,Kyrgyzstan,2014,location,rural,1,99.22955,95.15166,79.74419
MICS,KGZ,Kyrgyzstan,2014,location,urban,1,99.4873,98.50394,82.8211
MICS,KGZ,Kyrgyzstan,2014,poorest by sex,poorest female,1,98.1247,93.88098,85.38523
MICS,KGZ,Kyrgyzstan,2014,poorest by sex,poorest male,1,97.97011,90.061,74.74191
MICS,KGZ,Kyrgyzstan,2014,sex,female,1,99.44872,96.85749,82.19608
MICS,KGZ,Kyrgyzstan,2014,sex,male,1,99.16487,95.52367,79.09164
MICS,KGZ,Kyrgyzstan,2014,total,total,1,99.30151,96.23872,80.74474
MICS,KGZ,Kyrgyzstan,2014,wealth,quintile 1,1,98.04344,91.91123,80.14224
MICS,KGZ,Kyrgyzstan,2014,wealth,quintile 2,1,99.8632,97.05834,79.07268
MICS,KGZ,Kyrgyzstan,2014,wealth,quintile 3,1,100,92.96452,76.94518
MICS,KGZ,Kyrgyzstan,2014,wealth,quintile 4,1,99.20544,99.29358,79.21532
MICS,KGZ,Kyrgyzstan,2014,wealth,quintile 5,1,99.59818,99.45263,88.14304
MICS,LAO,LaoPDR,2000,location,rural,1,38.82788,15.0059,4.396613
MICS,LAO,LaoPDR,2000,location,urban,1,77.52558,53.26736,27.94915
MICS,LAO,LaoPDR,2000,poorest by sex,poorest female,1,21.66312,5.063188,0.9348932
MICS,LAO,LaoPDR,2000,poorest by sex,poorest male,1,26.7558,8.619804,6.439818
MICS,LAO,LaoPDR,2000,sex,female,1,48.55577,25.04056,8.827447
MICS,LAO,LaoPDR,2000,sex,male,1,54.60263,30.76188,15.50524
MICS,LAO,LaoPDR,2000,total,total,1,51.62879,27.90895,11.88975
MICS,LAO,LaoPDR,2000,wealth,quintile 1,1,24.13662,6.69072,3.479366
MICS,LAO,LaoPDR,2000,wealth,quintile 2,1,42.96421,23.94765,10.10871
MICS,LAO,LaoPDR,2000,wealth,quintile 3,1,57.82296,36.3211,14.9505
MICS,LAO,LaoPDR,2000,wealth,quintile 4,1,61.07679,36.00466,15.58464
MICS,LAO,LaoPDR,2000,wealth,quintile 5,1,67.90189,32.32511,15.4146
MICS,LAO,LaoPDR,2006,location,rural,1,50.85356,26.1193,8.739367
MICS,LAO,LaoPDR,2006,location,urban,1,88.97272,74.83094,42.89404
MICS,LAO,LaoPDR,2006,poorest by sex,poorest female,1,11.88206,1.664572,0.5581314
MICS,LAO,LaoPDR,2006,poorest by sex,poorest male,1,26.74153,5.642447,1.100413
MICS,LAO,LaoPDR,2006,sex,female,1,60.23933,36.92874,18.2049
MICS,LAO,LaoPDR,2006,sex,male,1,61.52552,44.8739,20.53965
MICS,LAO,LaoPDR,2006,total,total,1,60.90454,40.92375,19.33408
MICS,LAO,LaoPDR,2006,wealth,quintile 1,1,19.65875,3.702091,0.7928482
MICS,LAO,LaoPDR,2006,wealth,quintile 2,1,35.3251,15.24872,2.494491
MICS,LAO,LaoPDR,2006,wealth,quintile 3,1,61.46319,28.45581,5.90586
MICS,LAO,LaoPDR,2006,wealth,quintile 4,1,79.65048,49.38643,18.3511
MICS,LAO,LaoPDR,2006,wealth,quintile 5,1,93.19965,83.10765,54.5451
MICS,LAO,LaoPDR,2011,location,rural,0,58.72821,26.75301,11.8205
MICS,LAO,LaoPDR,2011,location,urban,0,88.34605,68.86866,53.59815
MICS,LAO,LaoPDR,2011,poorest by sex,poorest female,0,23.50145,2.725016,0.9602957
MICS,LAO,LaoPDR,2011,poorest by sex,poorest male,0,27.91763,5.625721,0.4660654
MICS,LAO,LaoPDR,2011,sex,female,0,66.83473,36.06796,23.46946
MICS,LAO,LaoPDR,2011,sex,male,0,64.39616,40.95086,24.57317
MICS,LAO,LaoPDR,2011,total,total,0,65.61586,38.45214,23.99795
MICS,LAO,LaoPDR,2011,wealth,quintile 1,0,25.69896,4.146327,0.7443271
MICS,LAO,LaoPDR,2011,wealth,quintile 2,0,51.71458,15.6648,5.198584
MICS,LAO,LaoPDR,2011,wealth,quintile 3,0,72.11692,31.30274,12.47144
MICS,LAO,LaoPDR,2011,wealth,quintile 4,0,87.8811,50.26311,25.5013
MICS,LAO,LaoPDR,2011,wealth,quintile 5,0,96.50867,78.34693,63.55515
DHS,LSO,Lesotho,2004,location,rural,1,45.13762,18.02788,10.32759
DHS,LSO,Lesotho,2004,location,urban,1,74.60985,43.81146,29.19171
DHS,LSO,Lesotho,2004,poorest by sex,poorest female,1,38.25002,7.300085,3.539753
DHS,LSO,Lesotho,2004,poorest by sex,poorest male,1,10.83598,3.309132,0.9798805
DHS,LSO,Lesotho,2004,sex,female,1,63.58078,27.02675,14.67283
DHS,LSO,Lesotho,2004,sex,male,1,37.0059,18.23215,13.13007
DHS,LSO,Lesotho,2004,total,total,1,49.87584,22.58433,13.89573
DHS,LSO,Lesotho,2004,wealth,quintile 1,1,23.01455,5.067111,2.247183
DHS,LSO,Lesotho,2004,wealth,quintile 2,1,32.41906,9.19707,5.350152
DHS,LSO,Lesotho,2004,wealth,quintile 3,1,52.32524,18.90908,10.07329
DHS,LSO,Lesotho,2004,wealth,quintile 4,1,56.46848,26.81785,12.77674
DHS,LSO,Lesotho,2004,wealth,quintile 5,1,76.79848,47.66666,36.5915
DHS,LSO,Lesotho,2009,location,rural,1,58.24616,22.77819,12.96486
DHS,LSO,Lesotho,2009,location,urban,1,84.34387,53.32472,35.00409
DHS,LSO,Lesotho,2009,poorest by sex,poorest female,1,56.28924,11.55461,3.267554
DHS,LSO,Lesotho,2009,poorest by sex,poorest male,1,19.49675,4.779446,0.9088947
DHS,LSO,Lesotho,2009,sex,female,1,79.2668,35.65995,20.54532
DHS,LSO,Lesotho,2009,sex,male,1,49.36929,24.86582,16.26761
DHS,LSO,Lesotho,2009,total,total,1,64.10123,30.37445,18.47213
DHS,LSO,Lesotho,2009,wealth,quintile 1,1,35.84854,8.439257,1.927061
DHS,LSO,Lesotho,2009,wealth,quintile 2,1,51.77109,11.36789,5.664491
DHS,LSO,Lesotho,2009,wealth,quintile 3,1,63.3724,25.26375,13.21686
DHS,LSO,Lesotho,2009,wealth,quintile 4,1,74.3855,37.24538,21.50305
DHS,LSO,Lesotho,2009,wealth,quintile 5,1,89.51451,61.71858,46.11827
DHS,LSO,Lesotho,2014,location,rural,1,59.65972,20.68484,5.838422
DHS,LSO,Lesotho,2014,location,urban,1,81.37762,41.98549,22.86992
DHS,LSO,Lesotho,2014,poorest by sex,poorest female,1,62.46439,10.33894,0.9205522
DHS,LSO,Lesotho,2014,poorest by sex,poorest male,1,27.78864,5.096185,0
DHS,LSO,Lesotho,2014,sex,female,1,78.1806,34.43394,12.96981
DHS,LSO,Lesotho,2014,sex,male,1,52.59899,18.431,8.811693
DHS,LSO,Lesotho,2014,total,total,1,64.90466,26.55557,10.80705
DHS,LSO,Lesotho,2014,wealth,quintile 1,1,45.01053,7.715689,0.4317064
DHS,LSO,Lesotho,2014,wealth,quintile 2,1,53.50125,15.11395,0.3297006
DHS,LSO,Lesotho,2014,wealth,quintile 3,1,64.72012,20.77822,3.962074
DHS,LSO,Lesotho,2014,wealth,quintile 4,1,74.98341,29.993,9.933739
DHS,LSO,Lesotho,2014,wealth,quintile 5,1,83.98001,53.49176,33.64955
DHS,LBR,Liberia,2007,location,rural,0,10.34934,4.556984,2.491469
DHS,LBR,Liberia,2007,location,urban,0,32.1617,21.5863,11.56355
DHS,LBR,Liberia,2007,poorest by sex,poorest female,0,2.662985,0,0
DHS,LBR,Liberia,2007,poorest by sex,poorest male,0,5.837164,4.999032,0
DHS,LBR,Liberia,2007,sex,female,0,20.80478,12.8023,6.589694
DHS,LBR,Liberia,2007,sex,male,0,20.34787,12.77511,7.048955
DHS,LBR,Liberia,2007,total,total,0,20.58196,12.78908,6.785738
DHS,LBR,Liberia,2007,wealth,quintile 1,0,4.290359,2.388983,0
DHS,LBR,Liberia,2007,wealth,quintile 2,0,7.282619,1.17959,0.2188247
DHS,LBR,Liberia,2007,wealth,quintile 3,0,12.4971,3.698364,1.538777
DHS,LBR,Liberia,2007,wealth,quintile 4,0,23.90642,14.81182,8.027
DHS,LBR,Liberia,2007,wealth,quintile 5,0,38.97155,28.19737,17.6902
DHS,LBR,Liberia,2013,location,rural,1,15.39065,6.571777,3.56487
DHS,LBR,Liberia,2013,location,urban,1,44.11558,34.75335,18.02636
DHS,LBR,Liberia,2013,poorest by sex,poorest female,1,11.11775,1.711754,0.6285488
DHS,LBR,Liberia,2013,poorest by sex,poorest male,1,10.59142,5.157157,2.351113
DHS,LBR,Liberia,2013,sex,female,1,32.45773,22.69353,9.1731
DHS,LBR,Liberia,2013,sex,male,1,36.09733,28.46506,17.30845
DHS,LBR,Liberia,2013,total,total,1,34.2478,25.54358,12.98702
DHS,LBR,Liberia,2013,wealth,quintile 1,1,10.83099,3.391923,1.401195
DHS,LBR,Liberia,2013,wealth,quintile 2,1,12.47877,6.769669,4.196401
DHS,LBR,Liberia,2013,wealth,quintile 3,1,22.99936,13.34983,3.883731
DHS,LBR,Liberia,2013,wealth,quintile 4,1,39.83052,32.12496,13.0146
DHS,LBR,Liberia,2013,wealth,quintile 5,1,57.51545,50.75558,31.09447
MICS,MDG,Madagascar,2000,location,rural,1,17.93553,,
MICS,MDG,Madagascar,2000,location,urban,1,55.2421,,
MICS,MDG,Madagascar,2000,poorest by sex,poorest female,1,12.45231,,
MICS,MDG,Madagascar,2000,poorest by sex,poorest male,1,16.00828,,
MICS,MDG,Madagascar,2000,sex,female,1,27.53868,,
MICS,MDG,Madagascar,2000,sex,male,1,26.01036,,
MICS,MDG,Madagascar,2000,total,total,1,26.75299,,
MICS,MDG,Madagascar,2000,wealth,quintile 1,1,14.31586,,
MICS,MDG,Madagascar,2000,wealth,quintile 2,1,13.14936,,
MICS,MDG,Madagascar,2000,wealth,quintile 3,1,25.61953,,
MICS,MDG,Madagascar,2000,wealth,quintile 4,1,38.09988,,
MICS,MDG,Madagascar,2000,wealth,quintile 5,1,70.9406,,
DHS,MDG,Madagascar,2004,location,rural,0,21.08833,9.070861,6.990092
DHS,MDG,Madagascar,2004,location,urban,0,55.8382,30.18928,27.03877
DHS,MDG,Madagascar,2004,poorest by sex,poorest female,0,3.935541,1.84806,0
DHS,MDG,Madagascar,2004,poorest by sex,poorest male,0,5.266985,1.997205,1.693503
DHS,MDG,Madagascar,2004,sex,female,0,32.0288,13.67309,13.62761
DHS,MDG,Madagascar,2004,sex,male,0,25.93822,14.44346,9.974601
DHS,MDG,Madagascar,2004,total,total,0,28.89216,14.06688,11.79987
DHS,MDG,Madagascar,2004,wealth,quintile 1,0,4.647265,1.91974,0.716037
DHS,MDG,Madagascar,2004,wealth,quintile 2,0,10.06797,1.018959,1.332966
DHS,MDG,Madagascar,2004,wealth,quintile 3,0,13.67668,1.10742,0.9038621
DHS,MDG,Madagascar,2004,wealth,quintile 4,0,43.72174,13.05758,6.585079
DHS,MDG,Madagascar,2004,wealth,quintile 5,0,71.07401,43.82264,38.84898
DHS,MDG,Madagascar,2009,location,rural,0,34.10075,7.312916,2.438241
DHS,MDG,Madagascar,2009,location,urban,0,68.56975,41.15281,20.54661
DHS,MDG,Madagascar,2009,poorest by sex,poorest female,0,10.83964,0,0
DHS,MDG,Madagascar,2009,poorest by sex,poorest male,0,7.975693,0.1070562,0
DHS,MDG,Madagascar,2009,sex,female,0,42.62056,13.54402,5.715394
DHS,MDG,Madagascar,2009,sex,male,0,35.42523,12.86664,5.320519
DHS,MDG,Madagascar,2009,total,total,0,38.96172,13.20989,5.520009
DHS,MDG,Madagascar,2009,wealth,quintile 1,0,9.32791,0.0486377,0
DHS,MDG,Madagascar,2009,wealth,quintile 2,0,18.77586,1.314132,0.0897771
